"BookID","CategoryID"
"84132","38499"
"84133","333"
"84134","20506"
"84135","5356"
"84136","75493"
"84136","16878"
"84137","74884"
"84137","74226"
"84138","14840"
"84138","37988"
"84139","75384"
"84139","46270"
"84140","17994"
"84141","88753"
"84141","95673"
"84142","18286"
"84143","78421"
"84143","81655"
"84144","62752"
"84144","91219"
"84145","69749"
"84145","71577"
"84146","72421"
"84147","14622"
"84148","2674"
"84149","94472"
"84150","108083"
"84150","75609"
"84151","89264"
"84152","17110"
"84153","86951"
"84153","56622"
"84154","2693"
"84154","93930"
"84155","59319"
"84156","68755"
"84157","15473"
"84157","86540"
"84158","40092"
"84158","28415"
"84159","15817"
"84160","97988"
"84161","107569"
"84162","8591"
"84162","108930"
"84163","11914"
"84163","24757"
"84164","46660"
"84164","80795"
"84165","107939"
"84166","76618"
"84166","107466"
"84167","84211"
"84167","77326"
"84168","413"
"84169","24488"
"84169","68186"
"84170","76749"
"84170","64677"
"84171","68570"
"84171","75323"
"84172","72107"
"84172","73237"
"84173","62205"
"84173","5929"
"84174","61125"
"84174","25846"
"84175","19217"
"84176","73879"
"84177","23133"
"84178","70589"
"84178","69160"
"84179","89949"
"84180","9535"
"84181","58602"
"84181","93817"
"84182","12438"
"84183","78376"
"84183","87764"
"84184","93749"
"84185","68281"
"84185","109821"
"84186","85160"
"84186","10965"
"84187","16523"
"84188","72406"
"84188","44892"
"84189","59746"
"84190","99500"
"84191","48371"
"84191","73227"
"84192","7323"
"84193","83982"
"84193","39114"
"84194","95646"
"84195","95790"
"84196","88014"
"84197","80156"
"84198","26273"
"84199","7154"
"84200","26407"
"84201","70173"
"84202","44956"
"84202","17452"
"84203","55965"
"84203","84493"
"84204","55656"
"84205","89684"
"84206","68374"
"84206","101979"
"84207","72722"
"84207","58542"
"84208","1572"
"84208","48456"
"84209","55080"
"84210","19006"
"84210","11100"
"84211","48776"
"84212","22255"
"84212","15458"
"84213","61002"
"84214","108267"
"84214","84799"
"84215","51342"
"84216","746"
"84217","81047"
"84217","35794"
"84218","98068"
"84219","30238"
"84220","15517"
"84220","78086"
"84221","83002"
"84222","55616"
"84222","40980"
"84223","10601"
"84224","84617"
"84225","45779"
"84225","16132"
"84226","102427"
"84227","95086"
"84228","87330"
"84228","49324"
"84229","6240"
"84229","71096"
"84230","73602"
"84231","92734"
"84232","58185"
"84233","102062"
"84234","11352"
"84235","14553"
"84235","39879"
"84236","72372"
"84237","84696"
"84237","34039"
"84238","30022"
"84238","16039"
"84239","15113"
"84240","57635"
"84240","29138"
"84241","99534"
"84241","107621"
"84242","5033"
"84243","76005"
"84243","34601"
"84244","97330"
"84244","39084"
"84245","46883"
"84245","64965"
"84246","81154"
"84247","72600"
"84247","76259"
"84248","102527"
"84249","65355"
"84250","43459"
"84250","91476"
"84251","54003"
"84251","54297"
"84252","39933"
"84252","45494"
"84253","6104"
"84253","87285"
"84254","2195"
"84254","83673"
"84255","22778"
"84256","52056"
"84256","7621"
"84257","13951"
"84257","24596"
"84258","15656"
"84258","96443"
"84259","24495"
"84259","49270"
"84260","90057"
"84261","24698"
"84261","108116"
"84262","105875"
"84263","50324"
"84263","9637"
"84264","64074"
"84265","38934"
"84266","54819"
"84267","17161"
"84268","59119"
"84269","85759"
"84270","96063"
"84270","66121"
"84271","65728"
"84271","12315"
"84272","35896"
"84273","15017"
"84273","7291"
"84274","12271"
"84275","23420"
"84276","106882"
"84277","98467"
"84277","84483"
"84278","93573"
"84278","36331"
"84279","96233"
"84279","62372"
"84280","81903"
"84280","10355"
"84281","108647"
"84281","57654"
"84282","50192"
"84283","18904"
"84284","7984"
"84284","93777"
"84285","98936"
"84286","60463"
"84287","27631"
"84287","58694"
"84288","61970"
"84288","88003"
"84289","33219"
"84289","93184"
"84290","90547"
"84290","77146"
"84291","95380"
"84292","90208"
"84292","70262"
"84293","70089"
"84294","1764"
"84295","105571"
"84296","93887"
"84297","55279"
"84298","56457"
"84299","37716"
"84299","63121"
"84300","78941"
"84301","86040"
"84302","97264"
"84302","74338"
"84303","102295"
"84304","21260"
"84305","81750"
"84305","31089"
"84306","83240"
"84307","61366"
"84307","75567"
"84308","2513"
"84309","29605"
"84310","13336"
"84311","103577"
"84312","60516"
"84312","18316"
"84313","101451"
"84314","19412"
"84315","105034"
"84315","94701"
"84316","198"
"84317","30173"
"84317","89229"
"84318","14008"
"84319","46879"
"84319","5020"
"84320","37689"
"84321","46640"
"84322","43051"
"84322","48973"
"84323","96536"
"84323","28716"
"84324","44045"
"84324","1833"
"84325","89125"
"84325","14192"
"84326","78644"
"84326","5134"
"84327","87998"
"84327","36194"
"84328","49899"
"84328","38568"
"84329","35979"
"84330","24928"
"84331","25957"
"84331","101243"
"84332","44759"
"84333","88491"
"84333","84174"
"84334","33638"
"84335","65760"
"84336","58061"
"84337","103385"
"84338","41508"
"84339","91681"
"84339","4608"
"84340","20056"
"84340","98603"
"84341","88750"
"84342","71781"
"84342","105145"
"84343","35329"
"84343","73419"
"84344","68947"
"84345","59088"
"84345","74909"
"84346","49364"
"84346","101193"
"84347","100647"
"84347","16152"
"84348","5298"
"84349","61011"
"84350","66429"
"84351","76034"
"84352","12759"
"84353","77511"
"84353","1466"
"84354","17271"
"84355","73897"
"84355","52109"
"84356","24742"
"84357","81602"
"84357","40493"
"84358","81025"
"84359","82284"
"84360","77352"
"84361","94311"
"84362","1605"
"84362","51879"
"84363","105866"
"84363","98695"
"84364","12841"
"84364","56492"
"84365","78943"
"84366","68638"
"84367","72430"
"84368","99435"
"84369","95210"
"84369","28957"
"84370","32984"
"84370","81354"
"84371","42397"
"84371","32381"
"84372","82418"
"84373","12753"
"84374","92407"
"84375","89887"
"84376","20654"
"84376","66908"
"84377","58288"
"84377","104081"
"84378","96443"
"84379","72526"
"84379","17791"
"84380","86352"
"84381","57917"
"84382","18447"
"84383","104911"
"84383","22727"
"84384","49642"
"84385","61639"
"84386","47341"
"84387","66053"
"84387","73814"
"84388","84413"
"84389","37567"
"84389","56957"
"84390","53039"
"84390","69625"
"84391","64543"
"84391","68909"
"84392","32871"
"84393","107908"
"84393","37285"
"84394","44932"
"84394","15277"
"84395","83514"
"84395","99174"
"84396","37440"
"84397","33226"
"84398","83357"
"84399","93537"
"84400","26827"
"84400","70971"
"84401","17549"
"84401","2254"
"84402","55990"
"84402","31936"
"84403","60476"
"84404","45155"
"84405","85689"
"84405","79442"
"84406","53430"
"84407","75238"
"84407","7412"
"84408","29085"
"84408","87379"
"84409","10025"
"84409","39755"
"84410","65215"
"84410","45588"
"84411","60368"
"84411","100010"
"84412","73851"
"84412","104452"
"84413","60146"
"84413","22530"
"84414","107053"
"84415","78270"
"84416","85184"
"84417","7127"
"84418","87946"
"84418","17281"
"84419","2758"
"84419","21175"
"84420","72391"
"84421","102003"
"84422","64570"
"84422","104851"
"84423","56388"
"84423","10224"
"84424","17829"
"84424","92694"
"84425","27176"
"84425","11097"
"84426","102346"
"84426","22807"
"84427","66835"
"84428","88560"
"84429","36471"
"84430","92801"
"84430","49854"
"84431","70481"
"84432","54173"
"84433","79253"
"84434","10726"
"84435","17322"
"84435","56847"
"84436","38686"
"84436","77833"
"84437","10506"
"84438","29112"
"84438","32710"
"84439","55565"
"84440","96344"
"84440","37028"
"84441","36830"
"84441","32322"
"84442","74039"
"84442","106034"
"84443","31859"
"84444","70548"
"84445","7515"
"84446","34117"
"84447","54715"
"84447","79936"
"84448","70557"
"84449","4308"
"84449","51911"
"84450","51408"
"84450","53942"
"84451","65185"
"84451","94485"
"84452","93775"
"84453","8338"
"84453","83952"
"84454","2802"
"84455","67356"
"84455","25328"
"84456","59668"
"84456","15885"
"84457","48451"
"84458","99221"
"84458","66784"
"84459","39095"
"84459","104799"
"84460","500"
"84460","68736"
"84461","32865"
"84461","4665"
"84462","23453"
"84463","36293"
"84464","41162"
"84464","69730"
"84465","6134"
"84465","16874"
"84466","109262"
"84467","108751"
"84467","87461"
"84468","109733"
"84469","59368"
"84469","109302"
"84470","88068"
"84470","98519"
"84471","53483"
"84472","73474"
"84472","18593"
"84473","71975"
"84474","61303"
"84475","47070"
"84476","80198"
"84476","51345"
"84477","87008"
"84478","9899"
"84478","65345"
"84479","78316"
"84479","62903"
"84480","81074"
"84480","888"
"84481","9068"
"84481","81455"
"84482","85795"
"84483","94699"
"84484","27625"
"84484","87684"
"84485","86453"
"84486","104167"
"84487","104645"
"84488","43113"
"84488","46806"
"84489","15981"
"84490","17120"
"84490","4934"
"84491","73606"
"84491","44073"
"84492","70409"
"84492","77250"
"84493","98865"
"84493","74106"
"84494","102092"
"84495","39085"
"84495","3698"
"84496","101922"
"84497","80484"
"84497","996"
"84498","38812"
"84498","47132"
"84499","50495"
"84500","50346"
"84500","41588"
"84501","19714"
"84501","22926"
"84502","94721"
"84503","105867"
"84503","40459"
"84504","101137"
"84505","88582"
"84506","14106"
"84507","87989"
"84508","108580"
"84509","104256"
"84510","73410"
"84510","70007"
"84511","84481"
"84512","65495"
"84513","69929"
"84514","79049"
"84515","28244"
"84515","12058"
"84516","48443"
"84517","6537"
"84517","71230"
"84518","79215"
"84519","96467"
"84519","4512"
"84520","52054"
"84520","103153"
"84521","6064"
"84522","94836"
"84522","83630"
"84523","13940"
"84524","70624"
"84525","23664"
"84525","61079"
"84526","107851"
"84527","78375"
"84527","13326"
"84528","74094"
"84529","96870"
"84529","33242"
"84530","97784"
"84531","27253"
"84531","5191"
"84532","21820"
"84533","38402"
"84534","84291"
"84535","75823"
"84535","83976"
"84536","41340"
"84536","57944"
"84537","108989"
"84538","14148"
"84538","83019"
"84539","59787"
"84540","69509"
"84541","102713"
"84542","80356"
"84543","62609"
"84543","82994"
"84544","19813"
"84544","52754"
"84545","11752"
"84545","79868"
"84546","68113"
"84547","37179"
"84548","73417"
"84548","67599"
"84549","1462"
"84549","87052"
"84550","64963"
"84550","61951"
"84551","58955"
"84551","105002"
"84552","101473"
"84552","22030"
"84553","99068"
"84553","62838"
"84554","47813"
"84555","70298"
"84555","105237"
"84556","106949"
"84557","90445"
"84558","27972"
"84558","34677"
"84559","11770"
"84559","9504"
"84560","95076"
"84560","38826"
"84561","92813"
"84561","90159"
"84562","99536"
"84563","79883"
"84564","66230"
"84564","19177"
"84565","78669"
"84566","4246"
"84567","27012"
"84567","1575"
"84568","58395"
"84568","45115"
"84569","54849"
"84569","876"
"84570","44842"
"84570","83627"
"84571","70850"
"84571","16889"
"84572","37829"
"84573","31444"
"84574","98183"
"84574","92741"
"84575","70473"
"84576","53421"
"84576","54648"
"84577","89737"
"84577","70961"
"84578","84881"
"84579","28357"
"84580","85020"
"84580","21466"
"84581","36412"
"84581","21858"
"84582","105049"
"84583","80440"
"84583","60655"
"84584","74287"
"84584","64983"
"84585","71264"
"84585","104917"
"84586","26670"
"84586","24006"
"84587","41885"
"84588","74620"
"84588","2728"
"84589","27650"
"84590","76622"
"84590","95177"
"84591","80251"
"84591","48400"
"84592","100779"
"84592","64023"
"84593","13400"
"84594","45272"
"84594","20068"
"84595","65901"
"84595","28720"
"84596","100653"
"84596","105924"
"84597","24577"
"84597","12497"
"84598","35562"
"84599","109491"
"84600","79100"
"84600","56413"
"84601","24708"
"84601","52955"
"84602","72340"
"84603","68176"
"84604","73934"
"84605","75234"
"84605","9170"
"84606","4191"
"84606","22276"
"84607","105567"
"84608","26058"
"84609","25508"
"84609","13865"
"84610","40847"
"84611","86873"
"84611","72620"
"84612","6510"
"84612","12963"
"84613","31977"
"84614","71638"
"84614","49872"
"84615","71512"
"84615","74814"
"84616","107567"
"84616","40545"
"84617","15840"
"84618","21154"
"84619","39611"
"84620","19507"
"84620","4261"
"84621","93881"
"84621","74409"
"84622","15699"
"84623","22782"
"84623","85006"
"84624","86589"
"84624","94592"
"84625","42094"
"84625","32746"
"84626","79284"
"84626","58332"
"84627","23240"
"84627","84938"
"84628","45419"
"84629","105985"
"84630","49257"
"84631","7320"
"84631","34811"
"84632","26907"
"84632","40139"
"84633","77330"
"84633","2741"
"84634","80967"
"84634","78336"
"84635","12321"
"84635","39989"
"84636","35982"
"84636","37147"
"84637","29205"
"84637","51174"
"84638","81716"
"84638","82994"
"84639","25892"
"84640","22714"
"84641","34231"
"84641","73485"
"84642","102865"
"84642","87176"
"84643","105002"
"84643","11667"
"84644","24615"
"84644","89615"
"84645","53077"
"84645","38298"
"84646","20119"
"84647","70641"
"84647","28432"
"84648","28919"
"84649","105768"
"84650","58618"
"84650","103162"
"84651","26707"
"84651","41895"
"84652","105030"
"84652","22279"
"84653","48878"
"84654","98117"
"84655","97434"
"84655","54558"
"84656","9385"
"84657","104677"
"84658","53790"
"84659","21109"
"84660","51699"
"84660","94719"
"84661","46070"
"84661","84097"
"84662","46559"
"84662","11046"
"84663","9370"
"84663","4555"
"84664","42126"
"84664","6058"
"84665","65793"
"84665","41558"
"84666","41870"
"84666","107410"
"84667","8187"
"84667","96304"
"84668","42568"
"84668","43679"
"84669","91295"
"84670","105779"
"84670","48118"
"84671","95539"
"84671","9231"
"84672","66537"
"84673","88308"
"84673","86674"
"84674","26359"
"84674","48944"
"84675","63612"
"84675","17730"
"84676","91684"
"84676","71821"
"84677","41392"
"84678","22204"
"84679","107943"
"84679","50057"
"84680","109877"
"84680","95478"
"84681","36751"
"84681","1349"
"84682","62582"
"84683","9867"
"84684","50893"
"84684","55977"
"84685","2203"
"84685","38149"
"84686","61375"
"84687","54387"
"84687","16647"
"84688","13623"
"84689","53630"
"84689","47950"
"84690","22513"
"84691","51379"
"84692","82799"
"84693","7147"
"84694","41922"
"84694","78030"
"84695","18122"
"84695","94261"
"84696","13564"
"84697","99653"
"84698","12266"
"84698","47070"
"84699","96262"
"84699","71173"
"84700","2122"
"84701","30927"
"84702","67356"
"84702","73406"
"84703","13351"
"84703","60065"
"84704","2926"
"84705","4364"
"84706","47347"
"84707","71948"
"84708","63307"
"84709","53568"
"84710","62049"
"84711","24920"
"84711","23053"
"84712","50546"
"84713","56055"
"84713","66006"
"84714","87671"
"84714","60160"
"84715","5946"
"84716","21425"
"84716","55686"
"84717","33420"
"84718","102657"
"84718","46784"
"84719","90318"
"84720","97794"
"84721","37390"
"84722","20137"
"84722","50770"
"84723","22738"
"84724","59280"
"84725","69782"
"84726","9831"
"84727","109448"
"84728","29864"
"84728","59641"
"84729","65818"
"84729","55166"
"84730","71083"
"84731","60249"
"84732","9753"
"84733","34525"
"84734","2391"
"84734","93271"
"84735","84925"
"84735","8109"
"84736","108002"
"84737","72120"
"84738","838"
"84739","80591"
"84740","32383"
"84740","2590"
"84741","78816"
"84742","26286"
"84743","82567"
"84744","39352"
"84744","5796"
"84745","62597"
"84745","42861"
"84746","61582"
"84746","89976"
"84747","3753"
"84747","79521"
"84748","4063"
"84749","49376"
"84750","90259"
"84751","76421"
"84751","99469"
"84752","95688"
"84752","77446"
"84753","48890"
"84753","68038"
"84754","42382"
"84754","43015"
"84755","17983"
"84756","83183"
"84756","60805"
"84757","108839"
"84758","103152"
"84758","25145"
"84759","8403"
"84759","54072"
"84760","49647"
"84760","35340"
"84761","106947"
"84761","18770"
"84762","88677"
"84763","46127"
"84764","24784"
"84765","7581"
"84766","58423"
"84767","886"
"84768","44563"
"84768","6456"
"84769","92982"
"84770","14132"
"84770","15848"
"84771","94776"
"84771","68221"
"84772","63107"
"84773","37065"
"84774","54648"
"84775","95264"
"84775","51987"
"84776","80956"
"84777","21682"
"84777","42641"
"84778","93490"
"84778","105283"
"84779","96096"
"84779","108377"
"84780","47103"
"84780","98532"
"84781","107562"
"84782","46078"
"84782","48807"
"84783","74738"
"84784","3148"
"84785","25819"
"84786","81653"
"84787","26820"
"84788","102880"
"84789","105281"
"84790","49134"
"84790","58371"
"84791","27194"
"84792","43824"
"84793","7861"
"84793","77430"
"84794","42449"
"84795","49094"
"84796","9934"
"84796","21716"
"84797","5572"
"84798","104290"
"84799","48570"
"84799","45800"
"84800","5439"
"84801","73402"
"84801","73227"
"84802","7815"
"84802","103414"
"84803","42889"
"84803","55729"
"84804","26529"
"84804","85230"
"84805","34205"
"84805","52791"
"84806","95831"
"84806","61417"
"84807","99351"
"84807","17261"
"84808","79962"
"84809","22637"
"84809","42493"
"84810","109123"
"84811","97777"
"84812","50244"
"84812","91190"
"84813","28530"
"84814","88051"
"84814","102316"
"84815","106955"
"84815","30548"
"84816","59892"
"84817","42197"
"84818","94558"
"84818","57375"
"84819","38536"
"84819","58432"
"84820","19915"
"84820","70853"
"84821","52840"
"84822","43614"
"84822","97298"
"84823","79763"
"84823","63018"
"84824","19919"
"84824","7824"
"84825","20643"
"84825","66637"
"84826","98602"
"84826","38385"
"84827","8377"
"84828","78240"
"84828","89079"
"84829","35263"
"84830","65156"
"84831","62310"
"84831","103424"
"84832","96152"
"84833","47822"
"84834","193"
"84834","45329"
"84835","86992"
"84836","37625"
"84836","7940"
"84837","14413"
"84837","71865"
"84838","43758"
"84838","21424"
"84839","61710"
"84840","51391"
"84841","9026"
"84841","100465"
"84842","29391"
"84842","86650"
"84843","24857"
"84843","38879"
"84844","50151"
"84845","108189"
"84846","12874"
"84846","941"
"84847","13934"
"84847","64996"
"84848","101074"
"84848","11062"
"84849","6516"
"84850","43994"
"84851","39018"
"84851","98339"
"84852","48685"
"84853","57670"
"84854","5718"
"84855","35980"
"84855","82371"
"84856","66311"
"84857","94321"
"84857","107764"
"84858","27421"
"84859","78865"
"84859","9036"
"84860","98422"
"84861","64579"
"84861","1461"
"84862","91107"
"84863","98031"
"84863","90417"
"84864","28404"
"84865","55016"
"84865","51557"
"84866","85137"
"84866","21431"
"84867","1838"
"84867","23787"
"84868","100021"
"84868","42204"
"84869","11238"
"84870","65503"
"84871","22416"
"84872","21582"
"84873","26806"
"84874","98629"
"84875","4941"
"84875","64718"
"84876","51917"
"84877","100111"
"84877","105825"
"84878","39802"
"84878","28762"
"84879","104115"
"84880","95029"
"84881","77715"
"84881","43144"
"84882","33908"
"84883","26753"
"84884","53199"
"84885","6439"
"84886","27743"
"84887","56695"
"84887","5247"
"84888","55052"
"84889","76350"
"84890","74301"
"84890","43306"
"84891","98275"
"84892","85102"
"84893","2261"
"84894","14182"
"84894","9221"
"84895","65348"
"84896","75717"
"84896","17190"
"84897","47765"
"84897","51125"
"84898","58877"
"84898","46821"
"84899","61487"
"84900","41955"
"84900","55034"
"84901","24407"
"84901","22069"
"84902","93021"
"84903","13414"
"84904","41267"
"84904","107223"
"84905","57245"
"84905","88826"
"84906","7062"
"84906","28193"
"84907","96163"
"84908","12753"
"84909","109461"
"84910","52699"
"84910","102480"
"84911","56796"
"84911","68940"
"84912","41921"
"84913","83448"
"84914","97523"
"84915","55327"
"84916","19351"
"84916","98881"
"84917","10800"
"84918","55981"
"84918","91644"
"84919","51914"
"84919","86303"
"84920","25088"
"84920","80183"
"84921","56298"
"84921","75387"
"84922","19391"
"84922","100920"
"84923","39104"
"84924","50262"
"84924","62988"
"84925","96490"
"84926","7338"
"84927","57113"
"84927","96033"
"84928","33171"
"84929","22602"
"84930","29319"
"84930","71364"
"84931","40424"
"84932","37937"
"84932","52813"
"84933","69335"
"84933","8033"
"84934","39773"
"84935","14203"
"84935","48562"
"84936","98377"
"84937","22619"
"84937","40632"
"84938","59232"
"84938","28109"
"84939","75126"
"84939","43891"
"84940","97765"
"84941","39889"
"84942","93820"
"84943","61614"
"84944","93200"
"84944","79334"
"84945","70982"
"84945","12857"
"84946","95811"
"84947","103298"
"84947","98530"
"84948","19457"
"84948","30870"
"84949","55860"
"84950","5191"
"84951","53721"
"84952","91979"
"84952","82718"
"84953","80590"
"84953","101146"
"84954","58039"
"84955","3402"
"84955","45278"
"84956","23027"
"84956","41479"
"84957","21177"
"84958","82657"
"84958","40390"
"84959","9117"
"84959","82101"
"84960","19712"
"84960","103370"
"84961","90784"
"84961","20858"
"84962","20467"
"84963","109834"
"84964","1567"
"84965","7950"
"84965","97093"
"84966","66760"
"84967","36794"
"84967","64233"
"84968","69584"
"84968","38120"
"84969","10078"
"84969","96092"
"84970","70501"
"84970","41743"
"84971","47393"
"84972","102107"
"84973","30298"
"84973","55355"
"84974","47330"
"84975","42846"
"84976","45110"
"84977","52622"
"84977","89130"
"84978","66787"
"84979","9070"
"84980","13905"
"84981","47479"
"84981","60609"
"84982","22396"
"84983","87405"
"84984","82148"
"84984","94698"
"84985","37169"
"84986","9237"
"84987","100923"
"84988","105069"
"84989","34337"
"84989","92835"
"84990","106036"
"84990","89539"
"84991","29365"
"84991","72676"
"84992","33768"
"84992","57366"
"84993","80419"
"84993","60038"
"84994","67301"
"84995","84942"
"84995","14222"
"84996","95005"
"84996","105621"
"84997","46119"
"84998","82433"
"84999","107391"
"85000","51720"
"85001","48099"
"85001","102334"
"85002","34535"
"85003","104266"
"85003","88599"
"85004","14516"
"85004","9540"
"85005","55480"
"85006","65555"
"85006","56096"
"85007","87711"
"85008","29801"
"85008","58353"
"85009","91160"
"85009","20278"
"85010","55007"
"85011","52169"
"85011","83869"
"85012","36544"
"85013","80198"
"85014","76501"
"85014","18032"
"85015","58407"
"85015","36094"
"85016","16289"
"85016","6665"
"85017","20657"
"85018","7423"
"85018","89591"
"85019","30286"
"85020","83347"
"85021","39898"
"85021","61590"
"85022","5577"
"85023","16734"
"85023","31739"
"85024","87379"
"85024","102456"
"85025","40976"
"85026","21955"
"85026","17535"
"85027","70900"
"85027","38766"
"85028","44362"
"85028","82510"
"85029","38998"
"85030","29010"
"85031","69997"
"85031","79226"
"85032","42291"
"85032","72675"
"85033","92597"
"85033","37014"
"85034","26556"
"85035","58811"
"85035","45038"
"85036","59014"
"85037","48931"
"85037","38554"
"85038","629"
"85039","106637"
"85040","108796"
"85040","108409"
"85041","75460"
"85041","56558"
"85042","25829"
"85042","98101"
"85043","19500"
"85044","47338"
"85045","99584"
"85045","52199"
"85046","1919"
"85046","27482"
"85047","71021"
"85047","103444"
"85048","106202"
"85049","72381"
"85050","54994"
"85050","29897"
"85051","81101"
"85051","98690"
"85052","106796"
"85052","20113"
"85053","39092"
"85054","29483"
"85054","60235"
"85055","83562"
"85056","31024"
"85057","94094"
"85057","32741"
"85058","67786"
"85058","108818"
"85059","14129"
"85059","71230"
"85060","66396"
"85060","6412"
"85061","49877"
"85062","54566"
"85063","81103"
"85064","82116"
"85064","72115"
"85065","817"
"85066","97818"
"85066","42945"
"85067","33855"
"85068","90315"
"85069","93555"
"85070","83859"
"85070","14236"
"85071","9739"
"85072","15864"
"85073","44302"
"85073","10001"
"85074","10281"
"85075","62281"
"85076","85054"
"85077","34778"
"85077","78962"
"85078","15911"
"85078","70460"
"85079","101458"
"85079","31429"
"85080","70084"
"85081","80393"
"85081","24752"
"85082","71692"
"85083","91293"
"85084","13284"
"85085","59617"
"85085","53111"
"85086","31107"
"85086","48488"
"85087","20886"
"85088","73103"
"85089","54550"
"85089","58509"
"85090","34239"
"85090","18632"
"85091","35026"
"85091","44266"
"85092","64371"
"85092","90171"
"85093","62780"
"85094","41303"
"85094","1953"
"85095","92896"
"85095","83748"
"85096","76328"
"85096","98702"
"85097","39822"
"85098","77548"
"85099","28571"
"85100","70220"
"85100","48237"
"85101","7482"
"85102","6894"
"85103","4024"
"85103","62634"
"85104","5818"
"85104","38979"
"85105","1737"
"85105","102870"
"85106","40777"
"85106","73969"
"85107","56758"
"85108","41777"
"85109","92663"
"85110","56536"
"85110","102853"
"85111","81434"
"85111","46187"
"85112","70031"
"85112","85645"
"85113","23886"
"85114","98075"
"85115","59029"
"85115","4672"
"85116","78387"
"85117","2397"
"85117","61099"
"85118","35294"
"85118","72870"
"85119","39596"
"85119","100373"
"85120","77942"
"85121","79694"
"85122","67517"
"85122","49278"
"85123","81034"
"85124","31221"
"85124","66232"
"85125","106622"
"85125","77446"
"85126","7389"
"85126","5780"
"85127","82205"
"85128","17334"
"85128","71654"
"85129","37454"
"85129","6457"
"85130","100957"
"85131","42175"
"85132","53345"
"85132","79625"
"85133","60790"
"85134","9918"
"85134","108935"
"85135","11326"
"85135","35673"
"85136","95725"
"85136","37513"
"85137","7570"
"85137","25635"
"85138","108924"
"85139","52235"
"85140","94717"
"85140","90971"
"85141","25431"
"85142","46836"
"85143","8767"
"85144","78968"
"85145","103317"
"85145","92640"
"85146","103548"
"85147","88219"
"85147","24347"
"85148","41159"
"85149","43722"
"85149","20098"
"85150","68334"
"85151","25369"
"85152","34544"
"85153","45948"
"85154","82123"
"85155","10229"
"85155","34988"
"85156","108575"
"85156","48049"
"85157","64537"
"85158","54263"
"85158","90251"
"85159","107631"
"85159","65615"
"85160","56900"
"85160","23029"
"85161","10228"
"85162","2194"
"85162","98155"
"85163","86804"
"85164","69038"
"85165","97953"
"85166","86741"
"85166","53775"
"85167","94384"
"85167","14696"
"85168","85944"
"85168","60185"
"85169","105690"
"85170","86152"
"85170","70556"
"85171","46004"
"85172","79655"
"85173","46788"
"85174","43338"
"85174","9482"
"85175","28689"
"85176","34848"
"85177","71990"
"85177","368"
"85178","27514"
"85179","54219"
"85180","87190"
"85180","40653"
"85181","100775"
"85182","9403"
"85182","5043"
"85183","74584"
"85184","62598"
"85184","57774"
"85185","73820"
"85186","73855"
"85187","34994"
"85188","82832"
"85189","64625"
"85189","88637"
"85190","64916"
"85191","40515"
"85192","46589"
"85193","77754"
"85194","76365"
"85194","21057"
"85195","12784"
"85196","91925"
"85196","78712"
"85197","98349"
"85198","101189"
"85199","27125"
"85200","46151"
"85201","56812"
"85201","96148"
"85202","44393"
"85202","45929"
"85203","108242"
"85204","107498"
"85205","53856"
"85206","28531"
"85206","17297"
"85207","106098"
"85208","219"
"85209","10092"
"85209","71193"
"85210","96680"
"85210","97962"
"85211","93133"
"85212","5581"
"85212","62592"
"85213","78032"
"85213","57520"
"85214","11546"
"85214","46206"
"85215","55588"
"85216","46487"
"85217","104156"
"85217","50333"
"85218","43429"
"85219","90625"
"85219","39231"
"85220","67975"
"85220","8639"
"85221","36617"
"85222","93349"
"85222","10312"
"85223","82427"
"85224","42186"
"85225","60462"
"85226","1657"
"85227","16719"
"85228","72561"
"85228","33302"
"85229","102328"
"85229","25323"
"85230","101293"
"85230","92154"
"85231","19958"
"85231","94567"
"85232","317"
"85233","98078"
"85234","33219"
"85234","14797"
"85235","16224"
"85236","35364"
"85237","39890"
"85238","8641"
"85239","71520"
"85240","104141"
"85240","2319"
"85241","62816"
"85242","66011"
"85243","90538"
"85244","70309"
"85245","32069"
"85245","42196"
"85246","33331"
"85247","59942"
"85247","41556"
"85248","103387"
"85249","38776"
"85250","59605"
"85250","74877"
"85251","76329"
"85252","11158"
"85253","67663"
"85253","46895"
"85254","77127"
"85255","79782"
"85255","27653"
"85256","27889"
"85257","108614"
"85257","36422"
"85258","108343"
"85259","17936"
"85259","83181"
"85260","62755"
"85261","48312"
"85262","23394"
"85262","68320"
"85263","107100"
"85263","40311"
"85264","42530"
"85265","84582"
"85265","18710"
"85266","11487"
"85267","45476"
"85268","82145"
"85269","75430"
"85269","40526"
"85270","103834"
"85271","107762"
"85272","100176"
"85272","91309"
"85273","105977"
"85273","73030"
"85274","87464"
"85275","52083"
"85276","90577"
"85277","97870"
"85277","73134"
"85278","49671"
"85278","108609"
"85279","29481"
"85279","47884"
"85280","17592"
"85280","45766"
"85281","2544"
"85282","74105"
"85282","54995"
"85283","5778"
"85284","85689"
"85285","85878"
"85286","77017"
"85287","5736"
"85287","59224"
"85288","95896"
"85288","30849"
"85289","81702"
"85289","10118"
"85290","8201"
"85291","73000"
"85291","34929"
"85292","70154"
"85293","109897"
"85294","12534"
"85294","82196"
"85295","97064"
"85296","4091"
"85297","51093"
"85297","51547"
"85298","76296"
"85298","9429"
"85299","1508"
"85300","58922"
"85301","50319"
"85301","104062"
"85302","73457"
"85303","85110"
"85303","66499"
"85304","29260"
